buyer_id,first_seen,source,dept,opt_in_email,opt_in_push,contactable
B03604,2026-06-28,Tournée ORBITE,59,True,False,False
B03605,2026-06-28,Tournée ORBITE,59,False,False,False
B03606,2026-06-28,Tournée ORBITE,33,True,True,True
B03607,2026-06-30,Tournée ORBITE,59,True,True,False
B03608,2026-06-30,Tournée ORBITE,59,False,True,False
B03609,2026-06-30,Tournée ORBITE,59,False,False,False
B03610,2026-06-30,Tournée ORBITE,59,False,False,False
B03611,2026-06-30,Tournée ORBITE,69,True,False,False
B03612,2026-06-30,Tournée ORBITE,59,False,True,False
B03613,2026-06-30,Tournée ORBITE,59,True,False,False
B03614,2026-06-30,Tournée ORBITE,BE,True,False,False
B03615,2026-07-01,Tournée ORBITE,59,True,False,False
B03616,2026-07-01,Tournée ORBITE,59,True,True,True
B03617,2026-07-01,Tournée ORBITE,59,True,False,False
B03618,2026-07-01,Tournée ORBITE,59,True,False,True
B03619,2026-07-01,Tournée ORBITE,59,False,False,False
B03620,2026-07-02,Tournée ORBITE,59,True,False,False
B03621,2026-07-02,Tournée ORBITE,35,True,False,False
B03622,2026-07-03,Tournée ORBITE,59,True,False,False
B03623,2026-07-03,Tournée ORBITE,59,False,True,False
B03624,2026-07-04,Tournée ORBITE,59,True,True,True
B03625,2026-07-04,Tournée ORBITE,59,False,False,False
B03626,2026-07-04,Tournée ORBITE,59,False,False,False
B03627,2026-07-05,Tournée ORBITE,59,True,False,False
B03628,2026-07-05,Tournée ORBITE,59,True,True,False
B03629,2026-07-05,Tournée ORBITE,59,True,False,True
B03630,2026-07-06,Tournée ORBITE,59,True,False,False
B03631,2026-07-06,Tournée ORBITE,34,True,False,True
B03632,2026-07-06,Tournée ORBITE,59,True,True,False
B03633,2026-07-06,Tournée ORBITE,59,True,False,False
B03634,2026-07-07,Tournée ORBITE,33,True,False,False
B03635,2026-07-07,Tournée ORBITE,59,False,False,False
B03636,2026-07-07,Tournée ORBITE,59,True,False,False
B03637,2026-07-07,Tournée ORBITE,59,True,True,False
B03638,2026-07-08,Tournée ORBITE,59,False,False,False
B03639,2026-07-08,Tournée ORBITE,75,True,False,False
B03640,2026-07-09,Tournée ORBITE,59,False,False,False
B03641,2026-07-09,Tournée ORBITE,67,True,False,False
B03642,2026-07-09,Tournée ORBITE,59,True,False,True
B03643,2026-07-09,Tournée ORBITE,59,True,True,True
B03644,2026-07-10,Tournée ORBITE,59,True,False,False
B03645,2026-07-10,Tournée ORBITE,59,False,True,False
B03646,2026-07-11,Tournée ORBITE,59,True,False,False
B03647,2026-07-13,Tournée ORBITE,59,True,False,False
B03648,2026-07-13,Tournée ORBITE,35,True,False,True
B03649,2026-07-13,Tournée ORBITE,59,True,False,False
B03650,2026-07-13,Tournée ORBITE,59,True,False,False
B03651,2026-07-14,Tournée ORBITE,33,True,True,True
B03652,2026-07-14,Tournée ORBITE,59,False,False,False
B03653,2026-07-14,Tournée ORBITE,59,True,False,False
B03654,2026-07-15,Tournée ORBITE,31,False,False,False
B03655,2026-07-15,Tournée ORBITE,59,True,False,False
B03656,2026-07-15,Tournée ORBITE,59,False,True,False
B03657,2026-07-16,Tournée ORBITE,75,False,True,False
B03658,2026-07-16,Tournée ORBITE,31,True,True,False
B03659,2026-07-16,Tournée ORBITE,67,False,False,False
B03660,2026-07-16,Tournée ORBITE,59,True,False,False
B03661,2026-07-17,Tournée ORBITE,59,True,False,False
B03662,2026-07-17,Tournée ORBITE,59,True,False,False
B03663,2026-07-18,Tournée ORBITE,59,False,False,False
B03664,2026-07-18,Tournée ORBITE,59,True,False,True
B03665,2026-07-18,Tournée ORBITE,59,True,False,False
B03666,2026-07-19,Tournée ORBITE,59,True,False,False
B03667,2026-07-19,Tournée ORBITE,59,True,False,False
B03668,2026-07-20,Tournée ORBITE,59,False,False,False
B03669,2026-07-20,Tournée ORBITE,59,True,False,False
B03670,2026-07-20,Tournée ORBITE,59,True,False,False
B03671,2026-07-21,Tournée ORBITE,59,True,False,True
B03672,2026-07-22,Tournée ORBITE,69,True,False,False
B03673,2026-07-23,Tournée ORBITE,59,False,False,False
B03674,2026-07-23,Tournée ORBITE,59,True,False,False
B03675,2026-07-23,Tournée ORBITE,67,True,False,False
B03676,2026-07-24,Tournée ORBITE,59,False,False,False
B03677,2026-07-24,Tournée ORBITE,59,False,False,False
B03678,2026-07-25,Tournée ORBITE,59,True,False,False
B03679,2026-07-25,Tournée ORBITE,59,True,False,True
B03680,2026-07-25,Tournée ORBITE,75,True,True,False
B03681,2026-07-26,Tournée ORBITE,59,True,False,False
B03682,2026-07-26,Tournée ORBITE,59,True,False,False
B03683,2026-07-26,Tournée ORBITE,59,True,False,False
B03684,2026-07-26,Tournée ORBITE,75,True,False,False
B03685,2026-07-26,Tournée ORBITE,69,True,False,False
B03686,2026-07-27,Tournée ORBITE,BE,True,False,True
B03687,2026-07-27,Tournée ORBITE,59,True,False,True
B03688,2026-07-27,Tournée ORBITE,33,True,False,False
B03689,2026-07-28,Tournée ORBITE,59,False,False,False
B03690,2026-07-29,Tournée ORBITE,59,True,False,False
B03691,2026-07-29,Tournée ORBITE,59,False,False,False
B03692,2026-07-29,Tournée ORBITE,59,True,True,True
B03693,2026-07-30,Tournée ORBITE,59,False,False,False
B03694,2026-07-30,Tournée ORBITE,59,True,False,False
B03695,2026-07-30,Tournée ORBITE,59,True,False,True
B03696,2026-07-31,Tournée ORBITE,BE,True,False,False
B03697,2026-07-31,Tournée ORBITE,59,False,False,False
B03698,2026-07-31,Tournée ORBITE,59,True,False,False
B03699,2026-08-01,Tournée ORBITE,59,False,False,False
B03700,2026-08-01,Tournée ORBITE,59,True,False,False
B03701,2026-08-02,Tournée ORBITE,59,True,False,True
B03702,2026-08-02,Tournée ORBITE,33,True,False,False
B03703,2026-08-02,Tournée ORBITE,59,True,False,False
B03704,2026-08-02,Tournée ORBITE,59,False,False,False
B03705,2026-08-02,Tournée ORBITE,59,True,False,True
B03706,2026-08-02,Tournée ORBITE,59,False,True,False
B03707,2026-08-03,Tournée ORBITE,59,True,False,True
B03708,2026-08-03,Tournée ORBITE,59,False,False,False
B03709,2026-08-03,Tournée ORBITE,59,True,False,False
B03710,2026-08-03,Tournée ORBITE,59,True,False,False
B03711,2026-08-03,Tournée ORBITE,59,True,True,True
B03712,2026-08-03,Tournée ORBITE,59,True,False,False
B03713,2026-08-04,Tournée ORBITE,75,True,False,False
B03714,2026-06-23,Tournée ORBITE,75,True,False,True
B03715,2026-06-23,Tournée ORBITE,67,True,False,False
B03716,2026-06-23,Tournée ORBITE,67,True,False,False
B03717,2026-06-23,Tournée ORBITE,67,True,True,False
B03718,2026-06-23,Tournée ORBITE,67,True,False,True
B03719,2026-06-23,Tournée ORBITE,67,False,False,False
B03720,2026-06-23,Tournée ORBITE,67,False,False,False
B03721,2026-06-23,Tournée ORBITE,67,True,False,False
B03722,2026-06-23,Tournée ORBITE,67,False,False,False
B03723,2026-06-23,Tournée ORBITE,67,True,False,False
B03724,2026-06-23,Tournée ORBITE,67,False,True,False
B03725,2026-06-23,Tournée ORBITE,31,False,False,False
B03726,2026-06-23,Tournée ORBITE,67,False,False,False
B03727,2026-06-23,Tournée ORBITE,35,True,False,True
B03728,2026-06-23,Tournée ORBITE,75,False,False,False
B03729,2026-06-23,Tournée ORBITE,34,True,False,False
B03730,2026-06-23,Tournée ORBITE,67,True,False,False
B03731,2026-06-23,Tournée ORBITE,67,False,True,False
B03732,2026-06-23,Tournée ORBITE,67,False,False,False
B03733,2026-06-23,Tournée ORBITE,13,True,True,False
B03734,2026-06-23,Tournée ORBITE,BE,False,False,False
B03735,2026-06-23,Tournée ORBITE,33,True,False,False
B03736,2026-06-23,Tournée ORBITE,67,True,False,True
B03737,2026-06-23,Tournée ORBITE,67,False,False,False
B03738,2026-06-24,Tournée ORBITE,67,True,False,False
B03739,2026-06-24,Tournée ORBITE,69,True,False,False
B03740,2026-06-24,Tournée ORBITE,67,False,False,False
B03741,2026-06-24,Tournée ORBITE,35,True,False,True
B03742,2026-06-24,Tournée ORBITE,67,True,False,True
B03743,2026-06-24,Tournée ORBITE,67,True,False,False
B03744,2026-06-24,Tournée ORBITE,67,False,False,False
B03745,2026-06-24,Tournée ORBITE,67,True,False,False
B03746,2026-06-24,Tournée ORBITE,31,False,True,False
B03747,2026-06-24,Tournée ORBITE,67,True,True,False
B03748,2026-06-24,Tournée ORBITE,67,True,False,False
B03749,2026-06-24,Tournée ORBITE,59,True,False,True
B03750,2026-06-24,Tournée ORBITE,67,True,False,False
B03751,2026-06-24,Tournée ORBITE,67,True,False,False
B03752,2026-06-24,Tournée ORBITE,67,True,True,False
B03753,2026-06-24,Tournée ORBITE,67,False,False,False
B03754,2026-06-24,Tournée ORBITE,67,False,False,False
B03755,2026-06-24,Tournée ORBITE,67,True,True,False
B03756,2026-06-24,Tournée ORBITE,67,False,True,False
B03757,2026-06-24,Tournée ORBITE,67,True,False,False
B03758,2026-06-24,Tournée ORBITE,67,True,False,False
B03759,2026-06-24,Tournée ORBITE,67,True,False,False
B03760,2026-06-24,Tournée ORBITE,67,False,False,False
B03761,2026-06-24,Tournée ORBITE,67,True,False,False
B03762,2026-06-24,Tournée ORBITE,67,True,False,False
B03763,2026-06-24,Tournée ORBITE,13,True,False,False
B03764,2026-06-24,Tournée ORBITE,67,True,False,False
B03765,2026-06-24,Tournée ORBITE,67,True,False,False
B03766,2026-06-25,Tournée ORBITE,67,False,True,False
B03767,2026-06-25,Tournée ORBITE,67,True,False,False
B03768,2026-06-25,Tournée ORBITE,67,False,False,False
B03769,2026-06-25,Tournée ORBITE,67,False,False,False
B03770,2026-06-25,Tournée ORBITE,67,True,False,True
B03771,2026-06-25,Tournée ORBITE,69,True,False,False
B03772,2026-06-25,Tournée ORBITE,67,True,False,True
B03773,2026-06-25,Tournée ORBITE,67,True,False,True
B03774,2026-06-25,Tournée ORBITE,67,True,True,False
B03775,2026-06-25,Tournée ORBITE,67,False,False,False
B03776,2026-06-25,Tournée ORBITE,67,False,False,False
B03777,2026-06-25,Tournée ORBITE,67,True,True,False
B03778,2026-06-25,Tournée ORBITE,69,True,True,False
B03779,2026-06-25,Tournée ORBITE,67,False,False,False
B03780,2026-06-25,Tournée ORBITE,67,True,False,False
B03781,2026-06-25,Tournée ORBITE,67,True,True,True
B03782,2026-06-25,Tournée ORBITE,67,True,False,False
B03783,2026-06-25,Tournée ORBITE,67,False,False,False
B03784,2026-06-25,Tournée ORBITE,75,True,False,False
B03785,2026-06-25,Tournée ORBITE,67,True,True,False
B03786,2026-06-25,Tournée ORBITE,67,False,True,False
B03787,2026-06-25,Tournée ORBITE,67,False,False,False
B03788,2026-06-26,Tournée ORBITE,67,True,False,False
B03789,2026-06-26,Tournée ORBITE,33,False,False,False
B03790,2026-06-26,Tournée ORBITE,67,True,True,False
B03791,2026-06-26,Tournée ORBITE,67,True,False,False
B03792,2026-06-26,Tournée ORBITE,75,True,True,False
B03793,2026-06-26,Tournée ORBITE,67,True,False,False
B03794,2026-06-26,Tournée ORBITE,67,True,False,False
B03795,2026-06-26,Tournée ORBITE,34,False,False,False
B03796,2026-06-26,Tournée ORBITE,67,True,False,False
B03797,2026-06-26,Tournée ORBITE,44,True,True,True
B03798,2026-06-26,Tournée ORBITE,67,True,False,False
B03799,2026-06-26,Tournée ORBITE,67,True,False,False
B03800,2026-06-26,Tournée ORBITE,67,True,False,False
B03801,2026-06-26,Tournée ORBITE,67,False,True,False
B03802,2026-06-26,Tournée ORBITE,67,True,True,False
B03803,2026-06-27,Tournée ORBITE,67,False,True,False
B03804,2026-06-27,Tournée ORBITE,67,False,False,False
B03805,2026-06-27,Tournée ORBITE,67,False,False,False
B03806,2026-06-27,Tournée ORBITE,67,True,False,True
B03807,2026-06-27,Tournée ORBITE,67,True,False,False
B03808,2026-06-27,Tournée ORBITE,67,True,False,True
B03809,2026-06-27,Tournée ORBITE,67,True,False,False
B03810,2026-06-27,Tournée ORBITE,67,False,True,False
B03811,2026-06-28,Tournée ORBITE,67,True,True,True
B03812,2026-06-28,Tournée ORBITE,67,True,False,False
B03813,2026-06-28,Tournée ORBITE,67,False,False,False
B03814,2026-06-28,Tournée ORBITE,67,True,False,False
B03815,2026-06-28,Tournée ORBITE,34,True,False,False
B03816,2026-06-28,Tournée ORBITE,67,False,True,False
B03817,2026-06-28,Tournée ORBITE,67,True,False,False
B03818,2026-06-28,Tournée ORBITE,67,True,False,False
B03819,2026-06-28,Tournée ORBITE,67,True,False,False
B03820,2026-06-28,Tournée ORBITE,67,True,False,False
B03821,2026-06-28,Tournée ORBITE,67,False,True,False
B03822,2026-06-28,Tournée ORBITE,67,False,True,False
B03823,2026-06-29,Tournée ORBITE,BE,True,False,True
B03824,2026-06-29,Tournée ORBITE,67,True,False,False
B03825,2026-06-29,Tournée ORBITE,BE,False,False,False
B03826,2026-06-29,Tournée ORBITE,67,True,False,False
B03827,2026-06-29,Tournée ORBITE,67,True,False,False
B03828,2026-06-29,Tournée ORBITE,67,True,False,False
B03829,2026-06-29,Tournée ORBITE,67,False,True,False
B03830,2026-06-29,Tournée ORBITE,13,False,True,False
B03831,2026-06-29,Tournée ORBITE,67,True,True,True
B03832,2026-06-29,Tournée ORBITE,75,False,False,False
B03833,2026-06-29,Tournée ORBITE,67,True,False,True
B03834,2026-06-29,Tournée ORBITE,67,False,False,False
B03835,2026-06-29,Tournée ORBITE,75,False,False,False
B03836,2026-06-29,Tournée ORBITE,75,False,False,False
B03837,2026-06-30,Tournée ORBITE,67,True,False,False
B03838,2026-06-30,Tournée ORBITE,67,True,True,False
B03839,2026-06-30,Tournée ORBITE,67,True,False,False
B03840,2026-06-30,Tournée ORBITE,67,True,True,False
B03841,2026-07-01,Tournée ORBITE,67,False,False,False
B03842,2026-07-01,Tournée ORBITE,67,True,False,False
B03843,2026-07-01,Tournée ORBITE,33,False,False,False
B03844,2026-07-01,Tournée ORBITE,BE,True,False,False
B03845,2026-07-01,Tournée ORBITE,33,True,False,False
B03846,2026-07-01,Tournée ORBITE,67,False,True,False
B03847,2026-07-01,Tournée ORBITE,67,True,False,False
B03848,2026-07-01,Tournée ORBITE,67,True,True,False
B03849,2026-07-01,Tournée ORBITE,67,True,False,False
B03850,2026-07-02,Tournée ORBITE,67,True,False,True
B03851,2026-07-02,Tournée ORBITE,67,True,True,False
B03852,2026-07-02,Tournée ORBITE,67,True,False,False
B03853,2026-07-02,Tournée ORBITE,67,False,True,False
B03854,2026-07-02,Tournée ORBITE,75,True,False,False
B03855,2026-07-02,Tournée ORBITE,35,True,True,False
B03856,2026-07-02,Tournée ORBITE,31,True,True,True
B03857,2026-07-02,Tournée ORBITE,34,True,False,False
B03858,2026-07-03,Tournée ORBITE,67,True,False,False
B03859,2026-07-03,Tournée ORBITE,67,False,True,False
B03860,2026-07-03,Tournée ORBITE,67,False,False,False
B03861,2026-07-03,Tournée ORBITE,67,True,False,False
B03862,2026-07-04,Tournée ORBITE,67,True,False,False
B03863,2026-07-04,Tournée ORBITE,33,True,True,False
B03864,2026-07-04,Tournée ORBITE,67,True,False,False
B03865,2026-07-04,Tournée ORBITE,35,False,False,False
B03866,2026-07-04,Tournée ORBITE,67,False,False,False
B03867,2026-07-04,Tournée ORBITE,33,False,False,False
B03868,2026-07-05,Tournée ORBITE,67,False,False,False
B03869,2026-07-05,Tournée ORBITE,44,False,False,False
B03870,2026-07-06,Tournée ORBITE,67,False,False,False
B03871,2026-07-06,Tournée ORBITE,67,True,False,False
B03872,2026-07-08,Tournée ORBITE,31,False,False,False
B03873,2026-07-08,Tournée ORBITE,67,True,False,False
B03874,2026-07-08,Tournée ORBITE,67,False,False,False
B03875,2026-07-08,Tournée ORBITE,67,True,False,False
B03876,2026-07-08,Tournée ORBITE,67,True,True,False
B03877,2026-07-09,Tournée ORBITE,67,True,False,False
B03878,2026-07-10,Tournée ORBITE,67,True,False,True
B03879,2026-07-10,Tournée ORBITE,33,False,True,False
B03880,2026-07-11,Tournée ORBITE,67,False,False,False
B03881,2026-07-11,Tournée ORBITE,BE,False,False,False
B03882,2026-07-11,Tournée ORBITE,67,True,False,False
B03883,2026-07-12,Tournée ORBITE,67,True,True,True
B03884,2026-07-12,Tournée ORBITE,67,True,False,True
B03885,2026-07-13,Tournée ORBITE,67,False,False,False
B03886,2026-07-13,Tournée ORBITE,67,False,False,False
B03887,2026-07-13,Tournée ORBITE,67,True,True,False
B03888,2026-07-13,Tournée ORBITE,67,False,True,False
B03889,2026-07-14,Tournée ORBITE,33,True,True,False
B03890,2026-07-14,Tournée ORBITE,59,False,False,False
B03891,2026-07-15,Tournée ORBITE,67,False,False,False
B03892,2026-07-15,Tournée ORBITE,67,False,False,False
B03893,2026-07-15,Tournée ORBITE,67,False,False,False
B03894,2026-07-16,Tournée ORBITE,67,True,False,False
B03895,2026-07-17,Tournée ORBITE,67,True,False,False
B03896,2026-07-18,Tournée ORBITE,67,True,False,False
B03897,2026-07-19,Tournée ORBITE,59,True,False,False
B03898,2026-07-19,Tournée ORBITE,67,True,False,False
B03899,2026-07-20,Tournée ORBITE,67,False,False,False
B03900,2026-07-20,Tournée ORBITE,67,True,False,False
B03901,2026-07-21,Tournée ORBITE,67,False,True,False
B03902,2026-07-21,Tournée ORBITE,67,True,True,False
B03903,2026-07-21,Tournée ORBITE,67,True,False,True
B03904,2026-07-22,Tournée ORBITE,67,True,False,False
B03905,2026-07-22,Tournée ORBITE,67,False,False,False
B03906,2026-07-23,Tournée ORBITE,67,True,True,True
B03907,2026-07-23,Tournée ORBITE,67,True,True,True
B03908,2026-07-23,Tournée ORBITE,67,True,False,False
B03909,2026-07-24,Tournée ORBITE,67,True,True,False
B03910,2026-07-24,Tournée ORBITE,69,False,False,False
B03911,2026-07-25,Tournée ORBITE,67,True,False,False
B03912,2026-07-25,Tournée ORBITE,67,False,True,False
B03913,2026-07-25,Tournée ORBITE,67,True,False,True
B03914,2026-07-25,Tournée ORBITE,67,False,False,False
B03915,2026-07-25,Tournée ORBITE,67,True,False,True
B03916,2026-07-26,Tournée ORBITE,67,True,False,False
B03917,2026-07-26,Tournée ORBITE,67,True,True,False
B03918,2026-07-26,Tournée ORBITE,31,False,False,False
B03919,2026-07-26,Tournée ORBITE,67,True,False,True
B03920,2026-07-26,Tournée ORBITE,59,True,False,True
B03921,2026-07-26,Tournée ORBITE,67,True,False,False
B03922,2026-07-27,Tournée ORBITE,31,False,False,False
B03923,2026-07-28,Tournée ORBITE,67,True,False,False
B03924,2026-07-28,Tournée ORBITE,67,True,False,False
B03925,2026-07-28,Tournée ORBITE,67,True,False,False
B03926,2026-07-28,Tournée ORBITE,67,True,False,False
B03927,2026-07-29,Tournée ORBITE,67,False,False,False
B03928,2026-07-29,Tournée ORBITE,67,True,False,False
B03929,2026-07-29,Tournée ORBITE,67,True,False,False
B03930,2026-07-29,Tournée ORBITE,13,True,False,False
B03931,2026-07-30,Tournée ORBITE,67,True,True,False
B03932,2026-07-30,Tournée ORBITE,67,False,False,False
B03933,2026-07-31,Tournée ORBITE,13,True,False,False
B03934,2026-08-01,Tournée ORBITE,67,True,False,False
B03935,2026-08-01,Tournée ORBITE,67,True,False,False
B03936,2026-08-02,Tournée ORBITE,67,True,False,True
B03937,2026-08-02,Tournée ORBITE,67,False,True,False
B03938,2026-08-02,Tournée ORBITE,67,False,False,False
B03939,2026-08-03,Tournée ORBITE,67,False,False,False
B03940,2026-08-03,Tournée ORBITE,67,True,False,False
B03941,2026-08-03,Tournée ORBITE,67,True,False,False
B03942,2026-08-03,Tournée ORBITE,67,False,False,False
B03943,2026-08-04,Tournée ORBITE,67,True,True,False
B03944,2026-08-04,Tournée ORBITE,67,True,False,False
B03945,2026-08-04,Tournée ORBITE,33,False,False,False
B03946,2026-06-23,Tournée ORBITE,13,False,False,False
B03947,2026-06-23,Tournée ORBITE,13,True,False,False
B03948,2026-06-23,Tournée ORBITE,13,False,False,False
B03949,2026-06-23,Tournée ORBITE,13,True,False,False
B03950,2026-06-23,Tournée ORBITE,13,False,False,False
B03951,2026-06-23,Tournée ORBITE,13,False,True,False
B03952,2026-06-23,Tournée ORBITE,13,True,False,False
B03953,2026-06-23,Tournée ORBITE,13,True,False,False
B03954,2026-06-23,Tournée ORBITE,13,True,False,True
B03955,2026-06-23,Tournée ORBITE,13,True,False,False
B03956,2026-06-23,Tournée ORBITE,75,True,False,True
B03957,2026-06-23,Tournée ORBITE,13,True,False,True
B03958,2026-06-23,Tournée ORBITE,13,True,True,False
B03959,2026-06-23,Tournée ORBITE,13,True,False,True
B03960,2026-06-23,Tournée ORBITE,13,True,True,True
B03961,2026-06-23,Tournée ORBITE,33,True,False,False
B03962,2026-06-23,Tournée ORBITE,31,True,False,False
B03963,2026-06-23,Tournée ORBITE,13,False,True,False
B03964,2026-06-23,Tournée ORBITE,13,True,False,True
B03965,2026-06-23,Tournée ORBITE,13,True,False,False
B03966,2026-06-24,Tournée ORBITE,13,False,False,False
B03967,2026-06-24,Tournée ORBITE,59,False,False,False
B03968,2026-06-24,Tournée ORBITE,67,True,False,False
B03969,2026-06-24,Tournée ORBITE,13,False,False,False
B03970,2026-06-24,Tournée ORBITE,13,False,False,False
B03971,2026-06-24,Tournée ORBITE,13,False,False,False
B03972,2026-06-24,Tournée ORBITE,13,False,False,False
B03973,2026-06-24,Tournée ORBITE,13,False,False,False
B03974,2026-06-24,Tournée ORBITE,13,True,False,False
B03975,2026-06-24,Tournée ORBITE,13,True,False,False
B03976,2026-06-24,Tournée ORBITE,13,False,True,False
B03977,2026-06-24,Tournée ORBITE,13,False,True,False
B03978,2026-06-24,Tournée ORBITE,13,False,False,False
B03979,2026-06-24,Tournée ORBITE,13,True,True,False
B03980,2026-06-25,Tournée ORBITE,35,True,False,False
B03981,2026-06-25,Tournée ORBITE,75,True,False,True
B03982,2026-06-25,Tournée ORBITE,13,False,False,False
B03983,2026-06-25,Tournée ORBITE,13,True,False,True
B03984,2026-06-25,Tournée ORBITE,13,True,True,False
B03985,2026-06-25,Tournée ORBITE,13,False,False,False
B03986,2026-06-25,Tournée ORBITE,13,True,False,False
B03987,2026-06-26,Tournée ORBITE,34,True,True,False
B03988,2026-06-26,Tournée ORBITE,13,True,False,False
B03989,2026-06-26,Tournée ORBITE,13,True,False,True
B03990,2026-06-26,Tournée ORBITE,13,True,False,True
B03991,2026-06-26,Tournée ORBITE,BE,False,False,False
B03992,2026-06-26,Tournée ORBITE,13,True,True,True
B03993,2026-06-26,Tournée ORBITE,13,False,False,False
B03994,2026-06-26,Tournée ORBITE,13,False,False,False
B03995,2026-06-26,Tournée ORBITE,69,True,False,False
B03996,2026-06-26,Tournée ORBITE,13,True,False,False
B03997,2026-06-26,Tournée ORBITE,13,True,False,False
B03998,2026-06-26,Tournée ORBITE,13,True,False,False
B03999,2026-06-26,Tournée ORBITE,13,True,False,False
B04000,2026-06-26,Tournée ORBITE,44,True,False,False
B04001,2026-06-27,Tournée ORBITE,13,False,False,False
B04002,2026-06-27,Tournée ORBITE,13,True,False,True
B04003,2026-06-27,Tournée ORBITE,13,True,True,False
B04004,2026-06-27,Tournée ORBITE,13,True,False,False
B04005,2026-06-28,Tournée ORBITE,13,False,False,False
B04006,2026-06-28,Tournée ORBITE,13,False,False,False
B04007,2026-06-28,Tournée ORBITE,13,True,False,False
B04008,2026-06-28,Tournée ORBITE,13,True,False,False
B04009,2026-06-28,Tournée ORBITE,13,True,False,False
B04010,2026-06-28,Tournée ORBITE,13,False,False,False
B04011,2026-06-28,Tournée ORBITE,13,True,False,False
B04012,2026-06-28,Tournée ORBITE,13,False,False,False
B04013,2026-06-29,Tournée ORBITE,13,False,True,False
B04014,2026-06-29,Tournée ORBITE,13,True,False,False
B04015,2026-06-29,Tournée ORBITE,13,True,False,False
B04016,2026-06-29,Tournée ORBITE,13,True,False,False
B04017,2026-06-29,Tournée ORBITE,69,False,True,False
B04018,2026-06-30,Tournée ORBITE,13,True,False,False
B04019,2026-06-30,Tournée ORBITE,13,False,False,False
B04020,2026-06-30,Tournée ORBITE,13,False,False,False
B04021,2026-06-30,Tournée ORBITE,13,True,False,False
B04022,2026-06-30,Tournée ORBITE,69,True,False,False
B04023,2026-06-30,Tournée ORBITE,35,True,True,False
B04024,2026-07-01,Tournée ORBITE,13,True,True,True
B04025,2026-07-01,Tournée ORBITE,13,True,True,False
B04026,2026-07-01,Tournée ORBITE,13,True,True,False
B04027,2026-07-01,Tournée ORBITE,13,False,False,False
B04028,2026-07-01,Tournée ORBITE,13,True,False,False
B04029,2026-07-02,Tournée ORBITE,13,True,False,False
B04030,2026-07-02,Tournée ORBITE,13,True,False,False
B04031,2026-07-02,Tournée ORBITE,34,True,False,False
B04032,2026-07-02,Tournée ORBITE,13,True,False,True
B04033,2026-07-03,Tournée ORBITE,13,False,False,False
B04034,2026-07-04,Tournée ORBITE,13,False,False,False
B04035,2026-07-04,Tournée ORBITE,13,False,False,False
B04036,2026-07-04,Tournée ORBITE,BE,True,False,False
B04037,2026-07-05,Tournée ORBITE,13,False,False,False
B04038,2026-07-05,Tournée ORBITE,13,True,False,False
B04039,2026-07-05,Tournée ORBITE,13,True,False,False
B04040,2026-07-06,Tournée ORBITE,13,False,False,False
B04041,2026-07-07,Tournée ORBITE,13,True,True,False
B04042,2026-07-08,Tournée ORBITE,BE,True,False,False
B04043,2026-07-08,Tournée ORBITE,13,True,False,False
B04044,2026-07-08,Tournée ORBITE,13,True,True,True
B04045,2026-07-08,Tournée ORBITE,13,True,False,False
B04046,2026-07-09,Tournée ORBITE,13,True,False,False
B04047,2026-07-09,Tournée ORBITE,13,True,False,False
B04048,2026-07-09,Tournée ORBITE,13,True,False,True
B04049,2026-07-09,Tournée ORBITE,13,True,False,False
B04050,2026-07-10,Tournée ORBITE,13,False,False,False
B04051,2026-07-10,Tournée ORBITE,13,True,True,False
B04052,2026-07-10,Tournée ORBITE,13,False,False,False
B04053,2026-07-10,Tournée ORBITE,13,False,True,False
B04054,2026-07-11,Tournée ORBITE,13,True,False,True
B04055,2026-07-12,Tournée ORBITE,13,False,False,False
B04056,2026-07-12,Tournée ORBITE,59,True,True,False
B04057,2026-07-12,Tournée ORBITE,13,True,False,True
B04058,2026-07-13,Tournée ORBITE,13,True,False,False
B04059,2026-07-13,Tournée ORBITE,31,True,False,False
B04060,2026-07-15,Tournée ORBITE,35,True,True,False
B04061,2026-07-16,Tournée ORBITE,13,True,True,False
B04062,2026-07-17,Tournée ORBITE,13,True,False,False
B04063,2026-07-18,Tournée ORBITE,13,True,True,False
B04064,2026-07-18,Tournée ORBITE,13,True,False,False
B04065,2026-07-18,Tournée ORBITE,13,True,False,True
B04066,2026-07-19,Tournée ORBITE,59,True,False,False
B04067,2026-07-20,Tournée ORBITE,13,False,False,False
B04068,2026-07-21,Tournée ORBITE,13,False,False,False
B04069,2026-07-21,Tournée ORBITE,13,True,False,True
B04070,2026-07-21,Tournée ORBITE,13,True,False,False
B04071,2026-07-21,Tournée ORBITE,59,False,False,False
B04072,2026-07-22,Tournée ORBITE,67,True,True,False
B04073,2026-07-23,Tournée ORBITE,13,True,False,True
B04074,2026-07-24,Tournée ORBITE,13,True,True,True
B04075,2026-07-24,Tournée ORBITE,33,True,True,False
B04076,2026-07-25,Tournée ORBITE,BE,False,False,False
B04077,2026-07-26,Tournée ORBITE,13,False,False,False
B04078,2026-07-26,Tournée ORBITE,13,False,True,False
B04079,2026-07-27,Tournée ORBITE,13,True,False,False
B04080,2026-07-27,Tournée ORBITE,13,False,False,False
B04081,2026-07-27,Tournée ORBITE,13,False,False,False
B04082,2026-07-28,Tournée ORBITE,13,True,False,False
B04083,2026-07-28,Tournée ORBITE,13,False,False,False
B04084,2026-07-29,Tournée ORBITE,13,True,False,False
